student	Q#	answer	G1	G2	G3
ca57ab71-a00c-44b1-a33e-279b27bc6184	9	make money	-1	-1	-1
ca57ab71-a00c-44b1-a33e-279b27bc6184	10	give out licenses	-1	-1	-1
ca57ab71-a00c-44b1-a33e-279b27bc6184	11	voting, writing to newspapers	-1	-1	-1
ca57ab71-a00c-44b1-a33e-279b27bc6184	12	18	-1	-1	-1
ca57ab71-a00c-44b1-a33e-279b27bc6184	13	freedom of religion	1	1	1
ca57ab71-a00c-44b1-a33e-279b27bc6184	14	taxation without representation	-1	-1	-1
ca57ab71-a00c-44b1-a33e-279b27bc6184	15	1886	-1	-1	-1
ca57ab71-a00c-44b1-a33e-279b27bc6184	16	spanish american war	-1	-1	-1
ca57ab71-a00c-44b1-a33e-279b27bc6184	17	roosevelt	-1	-1	-1
ca57ab71-a00c-44b1-a33e-279b27bc6184	18	mississippi	-1	-1	-1
ca57ab71-a00c-44b1-a33e-279b27bc6184	19	texas	-1	-1	-1
ca57ab71-a00c-44b1-a33e-279b27bc6184	20	13 original colonies	1	1	1
0d2ea12f-0daf-4464-9eeb-92256241c54b	1	bill of rights	1	1	1
0d2ea12f-0daf-4464-9eeb-92256241c54b	2	freedom of speech	1	1	1
0d2ea12f-0daf-4464-9eeb-92256241c54b	3	establish secession from england	1	1	0
0d2ea12f-0daf-4464-9eeb-92256241c54b	4	capitalist	1	1	1
0d2ea12f-0daf-4464-9eeb-92256241c54b	5	executive	1	1	1
0d2ea12f-0daf-4464-9eeb-92256241c54b	6	congress	1	1	1
0d2ea12f-0daf-4464-9eeb-92256241c54b	7	it depends on population	1	1	1
0d2ea12f-0daf-4464-9eeb-92256241c54b	8	secretary of state	0	0	0
0d2ea12f-0daf-4464-9eeb-92256241c54b	9	to build and maintain a military	-1	-1	-1
0d2ea12f-0daf-4464-9eeb-92256241c54b	10	to create and maintain a national guard	-1	-1	-1
0d2ea12f-0daf-4464-9eeb-92256241c54b	11	voting and protesting	-1	-1	-1
0d2ea12f-0daf-4464-9eeb-92256241c54b	12	18	-1	-1	-1
0d2ea12f-0daf-4464-9eeb-92256241c54b	13	to escape tyranny in england	1	0	1
0d2ea12f-0daf-4464-9eeb-92256241c54b	14	to acquire independence	-1	-1	-1
0d2ea12f-0daf-4464-9eeb-92256241c54b	15	1774	-1	-1	-1
0d2ea12f-0daf-4464-9eeb-92256241c54b	16	civil war	-1	-1	-1
0d2ea12f-0daf-4464-9eeb-92256241c54b	17	eisenhower	-1	-1	-1
0d2ea12f-0daf-4464-9eeb-92256241c54b	18	mississippi and colorado	-1	-1	-1
0d2ea12f-0daf-4464-9eeb-92256241c54b	19	california	-1	-1	-1
0d2ea12f-0daf-4464-9eeb-92256241c54b	20	the original colonies	1	1	1
b25e55a8-e1fe-4831-98d7-a1e1961c75ce	1	the bill of rights	1	1	1
b25e55a8-e1fe-4831-98d7-a1e1961c75ce	2	right to free speech	1	1	1
b25e55a8-e1fe-4831-98d7-a1e1961c75ce	3	gave all people the right to life, liberty, and the pursuit of happiness.	0	0	0
b25e55a8-e1fe-4831-98d7-a1e1961c75ce	4	capitalism	1	1	1
b25e55a8-e1fe-4831-98d7-a1e1961c75ce	5	legislative	1	1	1
b25e55a8-e1fe-4831-98d7-a1e1961c75ce	6	congress	1	1	1
b25e55a8-e1fe-4831-98d7-a1e1961c75ce	7	larger population	1	1	1
b25e55a8-e1fe-4831-98d7-a1e1961c75ce	8	speaker of the house	1	1	1
b25e55a8-e1fe-4831-98d7-a1e1961c75ce	9	to print money	-1	-1	-1
b25e55a8-e1fe-4831-98d7-a1e1961c75ce	10	commerce	-1	-1	-1
b25e55a8-e1fe-4831-98d7-a1e1961c75ce	11	vote, town meetings	-1	-1	-1
b25e55a8-e1fe-4831-98d7-a1e1961c75ce	12	18	-1	-1	-1
b25e55a8-e1fe-4831-98d7-a1e1961c75ce	13	freedom of religion	1	1	1
b25e55a8-e1fe-4831-98d7-a1e1961c75ce	14	taxation without representation	-1	-1	-1
b25e55a8-e1fe-4831-98d7-a1e1961c75ce	15	1787	-1	-1	-1
b25e55a8-e1fe-4831-98d7-a1e1961c75ce	16	war of 1812	-1	-1	-1
b25e55a8-e1fe-4831-98d7-a1e1961c75ce	17	fdr	-1	-1	-1
b25e55a8-e1fe-4831-98d7-a1e1961c75ce	18	mississippi and rio grande	-1	-1	-1
b25e55a8-e1fe-4831-98d7-a1e1961c75ce	19	arizona	-1	-1	-1
b25e55a8-e1fe-4831-98d7-a1e1961c75ce	20	for the original 13 colonies	1	1	1
f939a3db-8f9f-45e9-a0e4-c43e7e0cf22a	1	declaration of independence	0	0	0
f939a3db-8f9f-45e9-a0e4-c43e7e0cf22a	2	right to bear arms	0	0	0
f939a3db-8f9f-45e9-a0e4-c43e7e0cf22a	3	free the colonies from the british rule	1	1	0
f939a3db-8f9f-45e9-a0e4-c43e7e0cf22a	4	democracy	0	0	0
f939a3db-8f9f-45e9-a0e4-c43e7e0cf22a	5	judicial	1	1	1
f939a3db-8f9f-45e9-a0e4-c43e7e0cf22a	6	congress	1	1	1
f939a3db-8f9f-45e9-a0e4-c43e7e0cf22a	7	due to population differences	1	1	1
f939a3db-8f9f-45e9-a0e4-c43e7e0cf22a	8	the leader of congress	0	1	0
f939a3db-8f9f-45e9-a0e4-c43e7e0cf22a	9	to collect taxes	-1	-1	-1
f939a3db-8f9f-45e9-a0e4-c43e7e0cf22a	10	to impose laws	-1	-1	-1
f939a3db-8f9f-45e9-a0e4-c43e7e0cf22a	11	vote and to run for office	-1	-1	-1
f939a3db-8f9f-45e9-a0e4-c43e7e0cf22a	12	18	-1	-1	-1
f939a3db-8f9f-45e9-a0e4-c43e7e0cf22a	13	george washington	0	0	0
f939a3db-8f9f-45e9-a0e4-c43e7e0cf22a	14	to be free from taxes	-1	-1	-1
f939a3db-8f9f-45e9-a0e4-c43e7e0cf22a	15	1776	-1	-1	-1
f939a3db-8f9f-45e9-a0e4-c43e7e0cf22a	16	civil war	-1	-1	-1
f939a3db-8f9f-45e9-a0e4-c43e7e0cf22a	17	franklin d roosevelt	-1	-1	-1
f939a3db-8f9f-45e9-a0e4-c43e7e0cf22a	18	mississippi	-1	-1	-1
f939a3db-8f9f-45e9-a0e4-c43e7e0cf22a	19	texas	-1	-1	-1
f939a3db-8f9f-45e9-a0e4-c43e7e0cf22a	20	13 orig colonies	1	1	1
21ed01cf-7905-44d0-976a-428e57c66038	1	the bill of rights	1	1	1
21ed01cf-7905-44d0-976a-428e57c66038	2	freedom of speech	1	1	1
21ed01cf-7905-44d0-976a-428e57c66038	3	declared certain basic liberties that were being violated by england and asserted us independence on that basis.	1	1	1
21ed01cf-7905-44d0-976a-428e57c66038	4	capitalism	1	1	1
21ed01cf-7905-44d0-976a-428e57c66038	5	executive	1	1	1
21ed01cf-7905-44d0-976a-428e57c66038	6	the legislature	0	1	1
21ed01cf-7905-44d0-976a-428e57c66038	7	larger populations	1	1	1
21ed01cf-7905-44d0-976a-428e57c66038	8	speaker of the senate?	0	0	0
21ed01cf-7905-44d0-976a-428e57c66038	9	to collect taxes	-1	-1	-1
21ed01cf-7905-44d0-976a-428e57c66038	10	imposing penalties for (most)crimes	-1	-1	-1
21ed01cf-7905-44d0-976a-428e57c66038	11	voting, writing a representative	-1	-1	-1
21ed01cf-7905-44d0-976a-428e57c66038	12	18	-1	-1	-1
21ed01cf-7905-44d0-976a-428e57c66038	13	religious freedom	1	1	1
21ed01cf-7905-44d0-976a-428e57c66038	14	mostly due to tax practices	-1	-1	-1
21ed01cf-7905-44d0-976a-428e57c66038	15	1776	-1	-1	-1
21ed01cf-7905-44d0-976a-428e57c66038	16	the war of 1812	-1	-1	-1
21ed01cf-7905-44d0-976a-428e57c66038	17	franklin roosevelt	-1	-1	-1
21ed01cf-7905-44d0-976a-428e57c66038	18	mississippi	-1	-1	-1
21ed01cf-7905-44d0-976a-428e57c66038	19	arizona	-1	-1	-1
21ed01cf-7905-44d0-976a-428e57c66038	20	the original 13 colonies	1	1	1
8fba1daf-f3a5-41ab-9b2c-d3ed6789af0a	1	the bill of rights	1	1	1
8fba1daf-f3a5-41ab-9b2c-d3ed6789af0a	2	freedom of speech	1	1	1
8fba1daf-f3a5-41ab-9b2c-d3ed6789af0a	3	declared the thirteen us colonies independent of britain.	1	1	1
8fba1daf-f3a5-41ab-9b2c-d3ed6789af0a	4	mixed	0	0	0
8fba1daf-f3a5-41ab-9b2c-d3ed6789af0a	5	legislative	1	1	1
8fba1daf-f3a5-41ab-9b2c-d3ed6789af0a	6	congress	1	1	1
8fba1daf-f3a5-41ab-9b2c-d3ed6789af0a	7	it's based on the state's population	1	1	1
8fba1daf-f3a5-41ab-9b2c-d3ed6789af0a	8	speaker of the house	1	1	1
8fba1daf-f3a5-41ab-9b2c-d3ed6789af0a	9	unsure	-1	-1	-1
8fba1daf-f3a5-41ab-9b2c-d3ed6789af0a	10	unsure	-1	-1	-1
8fba1daf-f3a5-41ab-9b2c-d3ed6789af0a	11	voting and running	-1	-1	-1
8fba1daf-f3a5-41ab-9b2c-d3ed6789af0a	12	18	-1	-1	-1
8fba1daf-f3a5-41ab-9b2c-d3ed6789af0a	13	to escape religious tyranny.	1	1	1
8fba1daf-f3a5-41ab-9b2c-d3ed6789af0a	14	for their independence,	-1	-1	-1
8fba1daf-f3a5-41ab-9b2c-d3ed6789af0a	15	1787	-1	-1	-1
8fba1daf-f3a5-41ab-9b2c-d3ed6789af0a	16	civil war	-1	-1	-1
8fba1daf-f3a5-41ab-9b2c-d3ed6789af0a	17	fdr	-1	-1	-1
8fba1daf-f3a5-41ab-9b2c-d3ed6789af0a	18	missouri	-1	-1	-1
8fba1daf-f3a5-41ab-9b2c-d3ed6789af0a	19	new mexico	-1	-1	-1
8fba1daf-f3a5-41ab-9b2c-d3ed6789af0a	20	they represent the original colonies	1	1	1
684c8ad1-e478-48b5-8d97-ad705f24a208	1	bill of rights	1	1	1
684c8ad1-e478-48b5-8d97-ad705f24a208	2	freedom of speech	1	1	1
684c8ad1-e478-48b5-8d97-ad705f24a208	3	declared us independence from great britain	1	1	1
684c8ad1-e478-48b5-8d97-ad705f24a208	4	capitalist	1	1	1
684c8ad1-e478-48b5-8d97-ad705f24a208	5	legislative, executive, judicial	1	1	1
684c8ad1-e478-48b5-8d97-ad705f24a208	6	congress	1	1	1
684c8ad1-e478-48b5-8d97-ad705f24a208	7	they're more populated	1	1	1
684c8ad1-e478-48b5-8d97-ad705f24a208	8	speaker of the house	1	1	1
684c8ad1-e478-48b5-8d97-ad705f24a208	9	power to declare war	-1	-1	-1
684c8ad1-e478-48b5-8d97-ad705f24a208	10	power to keep a militia	-1	-1	-1
684c8ad1-e478-48b5-8d97-ad705f24a208	11	voting and running for office	-1	-1	-1
684c8ad1-e478-48b5-8d97-ad705f24a208	12	18	-1	-1	-1
684c8ad1-e478-48b5-8d97-ad705f24a208	13	freedom of religion	1	1	1
684c8ad1-e478-48b5-8d97-ad705f24a208	14	because they were being taxed without representation	-1	-1	-1
684c8ad1-e478-48b5-8d97-ad705f24a208	15	1787	-1	-1	-1
684c8ad1-e478-48b5-8d97-ad705f24a208	16	war of 1812	-1	-1	-1
684c8ad1-e478-48b5-8d97-ad705f24a208	17	franklin delano roosevelt	-1	-1	-1
684c8ad1-e478-48b5-8d97-ad705f24a208	18	missouri	-1	-1	-1
684c8ad1-e478-48b5-8d97-ad705f24a208	19	arizona	-1	-1	-1
684c8ad1-e478-48b5-8d97-ad705f24a208	20	represents the 13 colonies	1	1	1
bfd3f811-1c17-40ec-87ab-9c680ec95b21	1	bill of rights	1	1	1
bfd3f811-1c17-40ec-87ab-9c680ec95b21	2	right to free speech	1	1	1
bfd3f811-1c17-40ec-87ab-9c680ec95b21	3	declare that the 13 colonies are no longer to be ruled by england	1	1	1
bfd3f811-1c17-40ec-87ab-9c680ec95b21	4	a capitalist economy	1	1	1
bfd3f811-1c17-40ec-87ab-9c680ec95b21	5	executive	1	1	1
bfd3f811-1c17-40ec-87ab-9c680ec95b21	6	us congress	1	1	1
bfd3f811-1c17-40ec-87ab-9c680ec95b21	7	different number of constituents or people per state	1	1	1
bfd3f811-1c17-40ec-87ab-9c680ec95b21	8	speaker of the house	1	1	1
bfd3f811-1c17-40ec-87ab-9c680ec95b21	9	declare war against a foreign nation	-1	-1	-1
bfd3f811-1c17-40ec-87ab-9c680ec95b21	10	to decide smaller rules or laws	-1	-1	-1
bfd3f811-1c17-40ec-87ab-9c680ec95b21	11	vote, sign petitions	-1	-1	-1
bfd3f811-1c17-40ec-87ab-9c680ec95b21	12	18	-1	-1	-1
bfd3f811-1c17-40ec-87ab-9c680ec95b21	13	looking for gold	1	0	0
bfd3f811-1c17-40ec-87ab-9c680ec95b21	14	because they wanted freedom from having to serve a nation far away	-1	-1	-1
bfd3f811-1c17-40ec-87ab-9c680ec95b21	15	1776	-1	-1	-1
bfd3f811-1c17-40ec-87ab-9c680ec95b21	16	civil war	-1	-1	-1
bfd3f811-1c17-40ec-87ab-9c680ec95b21	17	franklin d roosevelt	-1	-1	-1
bfd3f811-1c17-40ec-87ab-9c680ec95b21	18	colorado river	-1	-1	-1
bfd3f811-1c17-40ec-87ab-9c680ec95b21	19	california	-1	-1	-1
bfd3f811-1c17-40ec-87ab-9c680ec95b21	20	to signify the 13 original colonies	1	1	1
4714cda8-7240-4715-a361-134e973ef8ac	1	bill of rights	1	1	1
4714cda8-7240-4715-a361-134e973ef8ac	2	freedom of press	1	1	1
4714cda8-7240-4715-a361-134e973ef8ac	3	announced our independence from england	1	1	1
4714cda8-7240-4715-a361-134e973ef8ac	4	free economy	0	1	0
4714cda8-7240-4715-a361-134e973ef8ac	5	executive	1	1	1
4714cda8-7240-4715-a361-134e973ef8ac	6	house and senate	1	1	1
4714cda8-7240-4715-a361-134e973ef8ac	7	based on number of residents	1	1	1
4714cda8-7240-4715-a361-134e973ef8ac	8	speaker of the house	1	1	1
4714cda8-7240-4715-a361-134e973ef8ac	9	right to tax	-1	-1	-1
4714cda8-7240-4715-a361-134e973ef8ac	10	right to elect govt officials	-1	-1	-1
4714cda8-7240-4715-a361-134e973ef8ac	11	vote and be informed	-1	-1	-1
4714cda8-7240-4715-a361-134e973ef8ac	12	18	-1	-1	-1
4714cda8-7240-4715-a361-134e973ef8ac	13	religious freedom	1	1	1
4714cda8-7240-4715-a361-134e973ef8ac	14	to be free of english taxation	-1	-1	-1
4714cda8-7240-4715-a361-134e973ef8ac	15	1796	-1	-1	-1
4714cda8-7240-4715-a361-134e973ef8ac	16	spanish american	-1	-1	-1
4714cda8-7240-4715-a361-134e973ef8ac	17	roosevelt	-1	-1	-1
4714cda8-7240-4715-a361-134e973ef8ac	18	mississippi	-1	-1	-1
4714cda8-7240-4715-a361-134e973ef8ac	19	texas	-1	-1	-1
4714cda8-7240-4715-a361-134e973ef8ac	20	they stand for the 13 original colonies	1	1	1
a9c5f3c0-2900-41d4-b3a5-50130f2ae2d0	1	the bill of rights	1	1	1
a9c5f3c0-2900-41d4-b3a5-50130f2ae2d0	2	freedom of religion	1	1	1
a9c5f3c0-2900-41d4-b3a5-50130f2ae2d0	3	declare the united states' independence from england	1	1	1
a9c5f3c0-2900-41d4-b3a5-50130f2ae2d0	4	capitalism	1	1	1
a9c5f3c0-2900-41d4-b3a5-50130f2ae2d0	5	executive	1	1	1
a9c5f3c0-2900-41d4-b3a5-50130f2ae2d0	6	congress	1	1	1
a9c5f3c0-2900-41d4-b3a5-50130f2ae2d0	7	because they have greater populations	1	1	1
a9c5f3c0-2900-41d4-b3a5-50130f2ae2d0	8	speaker of the house	1	1	1
a9c5f3c0-2900-41d4-b3a5-50130f2ae2d0	9	the power to declare war	-1	-1	-1
a9c5f3c0-2900-41d4-b3a5-50130f2ae2d0	10	the power to create police forces	-1	-1	-1
a9c5f3c0-2900-41d4-b3a5-50130f2ae2d0	11	voting and running for public office	-1	-1	-1
a9c5f3c0-2900-41d4-b3a5-50130f2ae2d0	12	18	-1	-1	-1
a9c5f3c0-2900-41d4-b3a5-50130f2ae2d0	13	to escape religious persecution	1	1	1
a9c5f3c0-2900-41d4-b3a5-50130f2ae2d0	14	to gain their independence	-1	-1	-1
a9c5f3c0-2900-41d4-b3a5-50130f2ae2d0	15	1787	-1	-1	-1
a9c5f3c0-2900-41d4-b3a5-50130f2ae2d0	16	the war of 1812	-1	-1	-1
a9c5f3c0-2900-41d4-b3a5-50130f2ae2d0	17	franklin d. roosevelt	-1	-1	-1
a9c5f3c0-2900-41d4-b3a5-50130f2ae2d0	18	mississippi	-1	-1	-1
a9c5f3c0-2900-41d4-b3a5-50130f2ae2d0	19	texas	-1	-1	-1
a9c5f3c0-2900-41d4-b3a5-50130f2ae2d0	20	to represent the original 13 colonies	1	1	1
4c2df49f-b425-46fc-b7c6-0d47efe011fc	1	the bill of rights	1	1	1
4c2df49f-b425-46fc-b7c6-0d47efe011fc	2	freedom of religion	1	1	1
4c2df49f-b425-46fc-b7c6-0d47efe011fc	3	declared independence from england, and put us in a state of revolutionary war.	1	1	1
4c2df49f-b425-46fc-b7c6-0d47efe011fc	4	capitalist/jewish	0	0	0
4c2df49f-b425-46fc-b7c6-0d47efe011fc	5	executive	1	1	1
4c2df49f-b425-46fc-b7c6-0d47efe011fc	6	congress	1	1	1
4c2df49f-b425-46fc-b7c6-0d47efe011fc	7	higher population	1	1	1
4c2df49f-b425-46fc-b7c6-0d47efe011fc	8	speaker of the house	1	1	1
4c2df49f-b425-46fc-b7c6-0d47efe011fc	9	interstate commerce	-1	-1	-1
4c2df49f-b425-46fc-b7c6-0d47efe011fc	10	the right to a national guard	-1	-1	-1
4c2df49f-b425-46fc-b7c6-0d47efe011fc	11	1. voting. \n2. running for office.	-1	-1	-1
4c2df49f-b425-46fc-b7c6-0d47efe011fc	12	18	-1	-1	-1
4c2df49f-b425-46fc-b7c6-0d47efe011fc	13	they thought there was more money in america.	1	1	0
4c2df49f-b425-46fc-b7c6-0d47efe011fc	14	for their independence	-1	-1	-1
4c2df49f-b425-46fc-b7c6-0d47efe011fc	15	1787	-1	-1	-1
4c2df49f-b425-46fc-b7c6-0d47efe011fc	16	the war of 1812	-1	-1	-1
4c2df49f-b425-46fc-b7c6-0d47efe011fc	17	fdr	-1	-1	-1
4c2df49f-b425-46fc-b7c6-0d47efe011fc	18	mississippi	-1	-1	-1
4c2df49f-b425-46fc-b7c6-0d47efe011fc	19	arizona	-1	-1	-1
4c2df49f-b425-46fc-b7c6-0d47efe011fc	20	number of original colonies.	1	1	1
d3f1ecf7-1279-4ee2-add7-61e116903695	1	bill of rights	1	1	1
d3f1ecf7-1279-4ee2-add7-61e116903695	2	to free speech	1	1	1
d3f1ecf7-1279-4ee2-add7-61e116903695	3	declare independence of the united colonies from great britain	1	1	1
d3f1ecf7-1279-4ee2-add7-61e116903695	4	capistalism	1	1	1
d3f1ecf7-1279-4ee2-add7-61e116903695	5	executive, judiciary, legislative	1	1	1
d3f1ecf7-1279-4ee2-add7-61e116903695	6	congress	1	1	1
d3f1ecf7-1279-4ee2-add7-61e116903695	7	they have a greater population	1	1	1
d3f1ecf7-1279-4ee2-add7-61e116903695	8	speaker of the house	1	1	1
d3f1ecf7-1279-4ee2-add7-61e116903695	9	declare war	-1	-1	-1
d3f1ecf7-1279-4ee2-add7-61e116903695	10	elect senators	-1	-1	-1
d3f1ecf7-1279-4ee2-add7-61e116903695	11	voting, writing letters to their representatives	-1	-1	-1
d3f1ecf7-1279-4ee2-add7-61e116903695	12	18	-1	-1	-1
d3f1ecf7-1279-4ee2-add7-61e116903695	13	chance at a better, longer life	0	0	0
d3f1ecf7-1279-4ee2-add7-61e116903695	14	to gain independence	-1	-1	-1
d3f1ecf7-1279-4ee2-add7-61e116903695	15	early 1800s	-1	-1	-1
d3f1ecf7-1279-4ee2-add7-61e116903695	16	civil war	-1	-1	-1
d3f1ecf7-1279-4ee2-add7-61e116903695	17	hoover	-1	-1	-1
d3f1ecf7-1279-4ee2-add7-61e116903695	18	mississippi, rio grande	-1	-1	-1
d3f1ecf7-1279-4ee2-add7-61e116903695	19	caliofrnia	-1	-1	-1
d3f1ecf7-1279-4ee2-add7-61e116903695	20	the 13 original colonies	1	1	1
a9ec3dbe-c498-4073-a80d-2685f624bfce	1	the bill of rights	1	1	1
a9ec3dbe-c498-4073-a80d-2685f624bfce	2	freedom of speech	1	1	1
a9ec3dbe-c498-4073-a80d-2685f624bfce	3	seperated the us from europe.	0	0	0
a9ec3dbe-c498-4073-a80d-2685f624bfce	4	free market	1	1	1
a9ec3dbe-c498-4073-a80d-2685f624bfce	5	executive	1	1	1
a9ec3dbe-c498-4073-a80d-2685f624bfce	6	congress	1	1	1
a9ec3dbe-c498-4073-a80d-2685f624bfce	7	those states have a bigger population	1	1	1
a9ec3dbe-c498-4073-a80d-2685f624bfce	8	us secretary	0	0	0
a9ec3dbe-c498-4073-a80d-2685f624bfce	9	power to create laws	-1	-1	-1
a9ec3dbe-c498-4073-a80d-2685f624bfce	10	power to tax	-1	-1	-1
a9ec3dbe-c498-4073-a80d-2685f624bfce	11	voting and paying taxs	-1	-1	-1
a9ec3dbe-c498-4073-a80d-2685f624bfce	12	18	-1	-1	-1
a9ec3dbe-c498-4073-a80d-2685f624bfce	13	they were searching for the new world	0	0	0
a9ec3dbe-c498-4073-a80d-2685f624bfce	14	to gain independence	-1	-1	-1
a9ec3dbe-c498-4073-a80d-2685f624bfce	15	1776	-1	-1	-1
a9ec3dbe-c498-4073-a80d-2685f624bfce	16	civil war	-1	-1	-1
a9ec3dbe-c498-4073-a80d-2685f624bfce	17	roosevelt	-1	-1	-1
a9ec3dbe-c498-4073-a80d-2685f624bfce	18	mississipi river	-1	-1	-1
a9ec3dbe-c498-4073-a80d-2685f624bfce	19	texas	-1	-1	-1
a9ec3dbe-c498-4073-a80d-2685f624bfce	20	13 original colonies	1	1	1
117c2100-9618-4086-a0df-8ab13e43f61a	1	bill of rights	1	1	1
117c2100-9618-4086-a0df-8ab13e43f61a	2	speech	1	1	1
117c2100-9618-4086-a0df-8ab13e43f61a	3	declare the unites states a free country independent from england.	1	1	1
117c2100-9618-4086-a0df-8ab13e43f61a	4	capitalism	1	1	1
117c2100-9618-4086-a0df-8ab13e43f61a	5	judicial	1	1	1
117c2100-9618-4086-a0df-8ab13e43f61a	6	congress	1	1	1
117c2100-9618-4086-a0df-8ab13e43f61a	7	representatives of states are based on population	1	1	1
117c2100-9618-4086-a0df-8ab13e43f61a	8	speaker of the house	1	1	1
117c2100-9618-4086-a0df-8ab13e43f61a	9	collect taxes	-1	-1	-1
117c2100-9618-4086-a0df-8ab13e43f61a	10	provide protection to its residents (police)	-1	-1	-1
117c2100-9618-4086-a0df-8ab13e43f61a	11	voting and paying taxes	-1	-1	-1
117c2100-9618-4086-a0df-8ab13e43f61a	12	18	-1	-1	-1
117c2100-9618-4086-a0df-8ab13e43f61a	13	freedom of religion	1	1	1
117c2100-9618-4086-a0df-8ab13e43f61a	14	to create their own country where they would be listened to aka no taxation without representation	-1	-1	-1
117c2100-9618-4086-a0df-8ab13e43f61a	15	1791	-1	-1	-1
117c2100-9618-4086-a0df-8ab13e43f61a	16	civil war	-1	-1	-1
117c2100-9618-4086-a0df-8ab13e43f61a	17	fdr (franklin roosevelt)	-1	-1	-1
117c2100-9618-4086-a0df-8ab13e43f61a	18	mississippi	-1	-1	-1
117c2100-9618-4086-a0df-8ab13e43f61a	19	texas	-1	-1	-1
117c2100-9618-4086-a0df-8ab13e43f61a	20	13 original colonies.	1	1	1
38a7a243-b3d3-4094-a4b6-bddf39ce4fd4	1	bill of rights	1	1	1
38a7a243-b3d3-4094-a4b6-bddf39ce4fd4	2	freedom of speech.	1	1	1
38a7a243-b3d3-4094-a4b6-bddf39ce4fd4	3	it really pissed off the king of england.	0	0	0
38a7a243-b3d3-4094-a4b6-bddf39ce4fd4	4	not sure	0	0	0
38a7a243-b3d3-4094-a4b6-bddf39ce4fd4	5	judicial, legislative, executive.	1	1	1
38a7a243-b3d3-4094-a4b6-bddf39ce4fd4	6	supreme court	0	0	0
38a7a243-b3d3-4094-a4b6-bddf39ce4fd4	7	because there is more people to represent.	1	1	1
38a7a243-b3d3-4094-a4b6-bddf39ce4fd4	8	secretary of state	0	0	0
38a7a243-b3d3-4094-a4b6-bddf39ce4fd4	9	income tax	-1	-1	-1
38a7a243-b3d3-4094-a4b6-bddf39ce4fd4	10	collect taxes.	-1	-1	-1
38a7a243-b3d3-4094-a4b6-bddf39ce4fd4	11	vote and run for office.	-1	-1	-1
38a7a243-b3d3-4094-a4b6-bddf39ce4fd4	12	18	-1	-1	-1
38a7a243-b3d3-4094-a4b6-bddf39ce4fd4	13	they wanted their own land.	1	0	0
38a7a243-b3d3-4094-a4b6-bddf39ce4fd4	14	they were paying taxes without having a say.	-1	-1	-1
38a7a243-b3d3-4094-a4b6-bddf39ce4fd4	15	1776	-1	-1	-1
38a7a243-b3d3-4094-a4b6-bddf39ce4fd4	16	civil war	-1	-1	-1
38a7a243-b3d3-4094-a4b6-bddf39ce4fd4	17	roosevelt	-1	-1	-1
38a7a243-b3d3-4094-a4b6-bddf39ce4fd4	18	mississippi	-1	-1	-1
38a7a243-b3d3-4094-a4b6-bddf39ce4fd4	19	texas	-1	-1	-1
38a7a243-b3d3-4094-a4b6-bddf39ce4fd4	20	13 original states.	0	1	1
6b82da57-4cfb-4a24-80b0-d66133637afd	1	bill of rights	1	1	1
6b82da57-4cfb-4a24-80b0-d66133637afd	2	the press	1	1	1
6b82da57-4cfb-4a24-80b0-d66133637afd	3	declare separation from great britain	1	1	1
6b82da57-4cfb-4a24-80b0-d66133637afd	4	capitalism	1	1	1
6b82da57-4cfb-4a24-80b0-d66133637afd	5	judicial	1	1	1
6b82da57-4cfb-4a24-80b0-d66133637afd	6	congress	1	1	1
6b82da57-4cfb-4a24-80b0-d66133637afd	7	population	1	1	1
6b82da57-4cfb-4a24-80b0-d66133637afd	8	army general	0	0	0
6b82da57-4cfb-4a24-80b0-d66133637afd	9	veto	-1	-1	-1
6b82da57-4cfb-4a24-80b0-d66133637afd	10	secede	-1	-1	-1
6b82da57-4cfb-4a24-80b0-d66133637afd	11	vote, serve in military	-1	-1	-1
6b82da57-4cfb-4a24-80b0-d66133637afd	12	18	-1	-1	-1
6b82da57-4cfb-4a24-80b0-d66133637afd	13	religious freedom	1	1	1
6b82da57-4cfb-4a24-80b0-d66133637afd	14	british were intruding on their rights	-1	-1	-1
6b82da57-4cfb-4a24-80b0-d66133637afd	15	1776	-1	-1	-1
6b82da57-4cfb-4a24-80b0-d66133637afd	16	civil war	-1	-1	-1
6b82da57-4cfb-4a24-80b0-d66133637afd	17	theodore roosevelt	-1	-1	-1
6b82da57-4cfb-4a24-80b0-d66133637afd	18	mississippi	-1	-1	-1
6b82da57-4cfb-4a24-80b0-d66133637afd	19	texas	-1	-1	-1
6b82da57-4cfb-4a24-80b0-d66133637afd	20	13 colonies	1	1	1
f2ff7cff-0d30-40ee-9dbf-9fbe5f38555e	1	bill of rights	1	1	1
f2ff7cff-0d30-40ee-9dbf-9fbe5f38555e	2	freedom of the press.	1	1	1
f2ff7cff-0d30-40ee-9dbf-9fbe5f38555e	3	declared independence of the 13 colonies from great britain.	1	1	1
f2ff7cff-0d30-40ee-9dbf-9fbe5f38555e	4	quasi-capitalism	1	0	1
f2ff7cff-0d30-40ee-9dbf-9fbe5f38555e	5	executive, judicial, legislative	1	1	1
f2ff7cff-0d30-40ee-9dbf-9fbe5f38555e	6	congress, senate, president	1	1	0
f2ff7cff-0d30-40ee-9dbf-9fbe5f38555e	7	more population	1	1	1
f2ff7cff-0d30-40ee-9dbf-9fbe5f38555e	8	majority leader of the senate ???	0	0	0
